valid_time,t2m,latitude,longitude
2020-01-08 02:00:00,273.4491,42.75,-73.75
2020-01-08 03:00:00,272.6399,42.75,-73.75
2020-01-08 04:00:00,272.6784,42.75,-73.75
2020-01-08 05:00:00,272.88812,42.75,-73.75
2020-01-08 06:00:00,272.60803,42.75,-73.75
2020-01-08 07:00:00,272.46408,42.75,-73.75
2020-01-08 08:00:00,272.16785,42.75,-73.75
2020-01-08 09:00:00,272.0699,42.75,-73.75
2020-01-08 10:00:00,271.7135,42.75,-73.75
2020-01-08 11:00:00,271.6079,42.75,-73.75
2020-01-08 12:00:00,271.4179,42.75,-73.75
2020-01-08 13:00:00,271.66956,42.75,-73.75
2020-01-08 14:00:00,272.7925,42.75,-73.75
2020-01-08 15:00:00,274.1618,42.75,-73.75
2020-01-08 16:00:00,274.68124,42.75,-73.75
2020-01-08 17:00:00,275.70007,42.75,-73.75
2020-01-08 18:00:00,275.82965,42.75,-73.75
2020-01-08 19:00:00,275.10388,42.75,-73.75
2020-01-08 20:00:00,274.2351,42.75,-73.75
2020-01-08 21:00:00,273.2058,42.75,-73.75
2020-01-08 22:00:00,271.59586,42.75,-73.75
2020-01-08 23:00:00,270.92178,42.75,-73.75
2020-01-09 00:00:00,270.47577,42.75,-73.75
2020-01-09 01:00:00,270.2013,42.75,-73.75
2020-01-09 02:00:00,269.4044,42.75,-73.75
2020-01-09 03:00:00,268.4547,42.75,-73.75
2020-01-09 04:00:00,268.17548,42.75,-73.75
2020-01-09 05:00:00,267.29053,42.75,-73.75
2020-01-09 06:00:00,266.50427,42.75,-73.75
2020-01-09 07:00:00,266.26025,42.75,-73.75
2020-01-09 08:00:00,265.25952,42.75,-73.75
2020-01-09 09:00:00,264.96332,42.75,-73.75
2020-01-09 10:00:00,263.66663,42.75,-73.75
2020-01-09 11:00:00,263.52112,42.75,-73.75
2020-01-09 12:00:00,263.2597,42.75,-73.75
2020-01-09 13:00:00,263.59985,42.75,-73.75
2020-01-09 14:00:00,264.54926,42.75,-73.75
2020-01-09 15:00:00,265.8474,42.75,-73.75
2020-01-09 16:00:00,266.97656,42.75,-73.75
2020-01-09 17:00:00,268.161,42.75,-73.75
2020-01-09 18:00:00,269.06238,42.75,-73.75
2020-01-09 19:00:00,269.4013,42.75,-73.75
2020-01-09 20:00:00,269.87982,42.75,-73.75
